HowElephantsLostTheirWings_04_001|they flew high into the sky and down to the ground|they flew high into the sky and down to the ground
HowElephantsLostTheirWings_04_002|they even looped the loop|they even looped the loop
HowElephantsLostTheirWings_05_001|sometimes the gods flew on their backs|sometimes the gods flew on their backs
HowElephantsLostTheirWings_06_001|but the elephants were noisy|but the elephants were noisy
HowElephantsLostTheirWings_06_002|they yelled and crowed like roosters|they yelled and crowed like roosters
HowElephantsLostTheirWings_06_003|trees and houses shook below them|trees and houses shook below them
HowElephantsLostTheirWings_07_001|they flew into trees and smashed them|they flew into trees and smashed them
HowElephantsLostTheirWings_07_002|they landed on houses and fell right through|they landed on houses and fell right through
HowElephantsLostTheirWings_08_001|soon all the trees were broken and there were no houses left|soon all the trees were broken and there were no houses left
HowElephantsLostTheirWings_08_002|we must stop them said the gods and they thought of a trick|we must stop them said the gods and they thought of a trick
HowElephantsLostTheirWings_09_001|they invited the elephants to a grand feast|they invited the elephants to a grand feast
HowElephantsLostTheirWings_09_002|the elephants ate and ate|the elephants ate and ate
HowElephantsLostTheirWings_09_003|when their tummies were full they slept|when their tummies were full they slept
HowElephantsLostTheirWings_10_001|the gods took away their wings|the gods took away their wings
HowElephantsLostTheirWings_10_002|they gave them to the peacocks and the banana trees|they gave them to the peacocks and the banana trees
HowElephantsLostTheirWings_11_001|the elephants were very cross|the elephants were very cross
HowElephantsLostTheirWings_11_002|they shouted and they stomped|they shouted and they stomped
HowElephantsLostTheirWings_12_001|but they didn't get their wings back and they never flew again|but they didn't get their wings back and they never flew again
KingDonkeyEars_01_001|king donkey ears|king donkey ears
KingDonkeyEars_01_002|retold by lesley sims|retold by lesley sims
KingDonkeyEars_01_003|when you hear this sound|when you hear this sound
KingDonkeyEars_01_004|turn the page|turn the page
KingDonkeyEars_02_001|this story is about a king meg a servant the king's best friend a tree a woodcutter and a harp|this story is about a king meg a servant the king's best friend a tree a woodcutter and a harp
KingDonkeyEars_03_001|there was once a king with a big secret|there was once a king with a big secret
KingDonkeyEars_03_002|he didn't even tell his best friend|he didn't even tell his best friend
KingDonkeyEars_03_003|no one knew except the servant who cut his hair|no one knew except the servant who cut his hair
KingDonkeyEars_04_001|every month the king had a haircut|every month the king had a haircut
KingDonkeyEars_04_002|then he sent the servant to prison|then he sent the servant to prison
KingDonkeyEars_05_001|in july it was meg's turn|in july it was meg's turn
KingDonkeyEars_05_002|meg saw the king's ears|meg saw the king's ears
KingDonkeyEars_05_003|what lovely hair|what lovely hair
KingDonkeyEars_05_004|she was shocked but she didn't say|she was shocked but she didn't say
KingDonkeyEars_06_001|as soon as meg had finished the king cried off to jail|as soon as meg had finished the king cried off to jail
KingDonkeyEars_06_002|but my mother is sick said meg she needs me|but my mother is sick said meg she needs me
KingDonkeyEars_07_001|the king thought of his own mother|the king thought of his own mother
KingDonkeyEars_07_002|he didn't like putting people in jail|he didn't like putting people in jail
KingDonkeyEars_07_003|ok said the king|ok said the king
KingDonkeyEars_07_004|promise you'll never tell anyone|promise you'll never tell anyone
KingDonkeyEars_07_005|i promise|i promise
KingDonkeyEars_08_001|that night it was all meg could think about|that night it was all meg could think about
KingDonkeyEars_08_002|she had to tell|she had to tell
KingDonkeyEars_08_003|i'm going to burst|i'm going to burst
KingDonkeyEars_08_004|at last she had an idea|at last she had an idea
KingDonkeyEars_08_005|she wouldn't tell anyone|she wouldn't tell anyone
KingDonkeyEars_09_001|she'd tell a tree|she'd tell a tree
KingDonkeyEars_09_002|the king's got donkey's ears|the king's got donkey's ears
KingDonkeyEars_09_003|so she did|so she did
KingDonkeyEars_09_004|now meg felt much better|now meg felt much better
KingDonkeyEars_09_005|later a woodcutter chopped down the tree|later a woodcutter chopped down the tree
KingDonkeyEars_09_006|the tree became a harp|the tree became a harp
KingDonkeyEars_10_001|one day the king gave a huge concert|one day the king gave a huge concert
KingDonkeyEars_10_002|but the new harp played a very strange tune|but the new harp played a very strange tune
KingDonkeyEars_11_001|you told my secret|you told my secret
KingDonkeyEars_11_002|the king roared at meg|the king roared at meg
KingDonkeyEars_12_001|the king's best friend came forward|the king's best friend came forward
KingDonkeyEars_12_002|it's not a secret he said|it's not a secret he said
KingDonkeyEars_12_003|we all know|we all know
KingDonkeyEars_12_004|and you don't mind|and you don't mind
KingDonkeyEars_12_005|asked the king|asked the king
KingDonkeyEars_12_006|of course not|of course not
KingDonkeyEars_13_001|so the king freed all the servants|so the king freed all the servants
KingDonkeyEars_13_002|and he learned to love his ears|and he learned to love his ears
KingDonkeyEars_14_001|about king donkey ears|about king donkey ears
KingDonkeyEars_14_002|king donkey ears is based on an irish folk tale|king donkey ears is based on an irish folk tale
KingDonkeyEars_14_003|but that came from a much older legend about a king named midas|but that came from a much older legend about a king named midas
KingDonkeyEars_14_004|king midas was asked to judge a competition between a musician and the god apollo|king midas was asked to judge a competition between a musician and the god apollo
KingDonkeyEars_14_005|king midas declared the musician the winner and even said he was the better player|king midas declared the musician the winner and even said he was the better player
KingDonkeyEars_14_006|apollo was so angry he gave king midas donkey's ears|apollo was so angry he gave king midas donkey's ears
LittleRedRidingHood_01_001|little red riding hood|little red riding hood
LittleRedRidingHood_01_002|retold by susanna davidson|retold by susanna davidson
LittleRedRidingHood_01_003|when you hear this sound|when you hear this sound
LittleRedRidingHood_01_004|turn the page|turn the page
LittleRedRidingHood_02_001|once upon a time there was a kind little girl called little red riding hood|once upon a time there was a kind little girl called little red riding hood
LittleRedRidingHood_02_002|she always wore a bright red cloak with a bright red hood|she always wore a bright red cloak with a bright red hood
LittleRedRidingHood_02_003|i love it so much i never take it off|i love it so much i never take it off
LittleRedRidingHood_03_001|little red riding hood lived with her mother on the edge of some deep dark woods|little red riding hood lived with her mother on the edge of some deep dark woods
LittleRedRidingHood_03_002|map of the deep dark woods by little red riding hood|map of the deep dark woods by little red riding hood
LittleRedRidingHood_03_003|me mother red riding hood|me mother red riding hood
LittleRedRidingHood_03_004|our little cottage one day little red riding hood's mother gave her a pot of vegetable soup|our little cottage one day little red riding hood's mother gave her a pot of vegetable soup
LittleRedRidingHood_03_005|granny's cottage|granny's cottage
LittleRedRidingHood_03_006|granny red riding hood|granny red riding hood
LittleRedRidingHood_03_007|take this to your grandmother she said|take this to your grandmother she said
LittleRedRidingHood_03_008|she's not feeling well|she's not feeling well
LittleRedRidingHood_04_001|but remember the rules of the woods her mother added|but remember the rules of the woods her mother added
LittleRedRidingHood_04_002|rules of the woods|rules of the woods
LittleRedRidingHood_04_003|one|one
LittleRedRidingHood_04_004|keep to the path|keep to the path
LittleRedRidingHood_04_005|two|two
LittleRedRidingHood_04_006|don't talk to wolves|don't talk to wolves
LittleRedRidingHood_04_007|i will promised little red riding hood and she set off|i will promised little red riding hood and she set off
LittleRedRidingHood_04_008|wanted|wanted
LittleRedRidingHood_04_009|big bad wolf|big bad wolf
LittleRedRidingHood_04_010|aha there goes my lunch|aha there goes my lunch
LittleRedRidingHood_04_011|at first the sun shone and the birds sang|at first the sun shone and the birds sang
LittleRedRidingHood_05_001|little red riding hood hummed a little tune|little red riding hood hummed a little tune
LittleRedRidingHood_05_002|bent down to tie her shoelace skipped along the path and stopped to smell the flowers|bent down to tie her shoelace skipped along the path and stopped to smell the flowers
LittleRedRidingHood_05_003|at last|at last
LittleRedRidingHood_06_001|good morning little red riding hood called a woodcutter|good morning little red riding hood called a woodcutter
LittleRedRidingHood_06_002|good morning said little red riding hood waving to him|good morning said little red riding hood waving to him
LittleRedRidingHood_06_003|i know i'll run ahead and wait for her|i know i'll run ahead and wait for her
LittleRedRidingHood_07_001|little red riding hood walked deeper and deeper into the woods|little red riding hood walked deeper and deeper into the woods
LittleRedRidingHood_07_002|it grew darker and darker|it grew darker and darker
LittleRedRidingHood_07_003|then the sun hid behind the clouds and it got darker still|then the sun hid behind the clouds and it got darker still
LittleRedRidingHood_07_004|come on lunch where are you|come on lunch where are you
LittleRedRidingHood_07_005|so little red riding hood didn't see the wolf waiting for her on the path|so little red riding hood didn't see the wolf waiting for her on the path
LittleRedRidingHood_08_001|and the wolf didn't see little red riding hood either|and the wolf didn't see little red riding hood either
LittleRedRidingHood_08_002|my tail|my tail
LittleRedRidingHood_08_003|little red riding hood stepped on the wolf's tail then on his paw and dropped her basket on his head|little red riding hood stepped on the wolf's tail then on his paw and dropped her basket on his head
LittleRedRidingHood_08_004|my head|my head
LittleRedRidingHood_09_001|look where you're going|look where you're going
LittleRedRidingHood_09_002|said the wolf huffily|said the wolf huffily
LittleRedRidingHood_09_003|but you were in the middle of the path said little red riding hood|but you were in the middle of the path said little red riding hood
LittleRedRidingHood_09_004|she had forgotten the rule don't talk to wolves|she had forgotten the rule don't talk to wolves
LittleRedRidingHood_09_005|what have you got in that basket|what have you got in that basket
LittleRedRidingHood_09_006|asked the wolf hungrily|asked the wolf hungrily
LittleRedRidingHood_10_001|vegetable soup replied little red riding hood|vegetable soup replied little red riding hood
LittleRedRidingHood_10_002|i'm taking it to my grandmother|i'm taking it to my grandmother
LittleRedRidingHood_10_003|vegetables|vegetables
LittleRedRidingHood_10_004|cried the wolf|cried the wolf
LittleRedRidingHood_10_005|how revolting|how revolting
LittleRedRidingHood_10_006|wolves only eat juicy red meat|wolves only eat juicy red meat
LittleRedRidingHood_10_007|i never touch vegetables he added|i never touch vegetables he added
